#{"t_start": 1768229977.6357324, "env_id": "None"}
r,l,t
-1.875,2,35.557339
-1.875,2,35.570843
-1.875,2,35.583347
-1.875,2,35.59635
-2.875,3,35.617854
-1.875,2,35.631362
-1.875,2,35.644866
-1.875,2,35.658868
-1.875,2,35.67337
-1.875,2,35.687369
-1.875,2,35.699373
-1.875,2,35.710873
-3.75,4,35.737873
-1.875,2,35.75138
-1.875,2,35.764884
-1.875,2,35.775883
-2.875,3,35.801888
-1.875,2,35.815888
-1.875,2,35.828892
-1.875,2,35.841392
-1.875,2,35.856398
-1.875,2,35.867902
-1.875,2,35.879902
-1.875,2,35.892901
-2.875,3,35.914406
-1.875,2,35.926906
-1.875,2,35.940407
-1.875,2,35.954411
-1.875,2,35.968915
-1.875,2,35.981922
-3.75,4,36.005925
-1.875,2,36.017925
-1.875,2,36.033425
-1.875,2,36.046426
-1.875,2,36.059929
-1.875,2,36.071934
-2.75,3,36.093437
-1.875,2,36.10544
-1.875,2,36.118623
-1.875,2,36.130122
-1.875,2,36.143623
-1.875,2,36.157128
-1.875,2,36.194147
-1.875,2,36.214649
-1.875,2,36.228648
-1.875,2,36.241148
-1.875,2,36.256652
-1.875,2,36.270157
-1.875,2,36.284161
-1.875,2,36.297661
-1.875,2,36.311666
-1.875,2,36.324165
-1.875,2,36.338665
-1.875,2,36.351166
-1.875,2,36.36367
-1.875,2,36.37567
-1.875,2,36.389674
-1.875,2,36.403699
-1.875,2,36.416231
-1.875,2,36.428732
-2.875,3,36.450232
-1.875,2,36.465231
-1.875,2,36.479237
-1.875,2,36.49324
-1.875,2,36.508745
-1.875,2,36.522748
-1.875,2,36.535749
-1.875,2,36.548748
-1.875,2,36.564251
-1.875,2,36.578257
-1.875,2,36.592263
-1.875,2,36.605766
-1.875,2,36.621768
-1.875,2,36.635767
-1.875,2,36.647272
-1.875,2,36.663772
-1.875,2,36.686278
-1.875,2,36.700787
-1.875,2,36.714791
-1.875,2,36.727791
-1.875,2,36.741296
-1.875,2,36.754796
-1.875,2,36.768296
-1.875,2,36.7813
-1.875,2,36.797304
-1.875,2,36.811305
-1.875,2,36.824808
-1.875,2,36.835807
-1.875,2,36.851812
-1.875,2,36.865812
-1.875,2,36.878812
-1.875,2,36.891316
-1.875,2,36.90782
-1.875,2,36.92032
-1.875,2,36.932824
-1.875,2,36.947828
-1.875,2,36.961332
-1.875,2,36.974832
-1.875,2,36.986836
-1.875,2,37.00034
-1.875,2,37.015347
-3.75,4,37.037349
-2.5,8,37.089354
-1.875,2,37.101854
-1.875,2,37.116857
-1.875,2,37.128361
-1.875,2,37.156368
-1.875,2,37.171866
-1.875,2,37.186866
-2.5,8,37.234883
-1.875,2,37.247882
-1.875,2,37.260387
-1.875,2,37.276391
-1.875,2,37.287895
-1.875,2,37.299895
-1.875,2,37.312901
-1.875,2,37.327406
-1.875,2,37.340411
-1.875,2,37.353911
-1.875,2,37.363915
-1.875,2,37.379415
-1.875,2,37.392419
-1.875,2,37.404919
-3.75,4,37.430928
-1.875,2,37.446931
-1.875,2,37.459932
-1.875,2,37.47333
-1.875,2,37.487456
-1.875,2,37.502956
-2.875,3,37.521468
-1.875,2,37.534473
-1.875,2,37.547977
-1.875,2,37.564476
-2.875,3,37.582976
-1.875,2,37.592977
-1.875,2,37.604476
-1.875,2,37.617976
-1.875,2,37.630976
-1.875,2,37.642982
-2.875,3,37.659487
-2.75,3,37.678986
-1.875,2,37.689487
-2.5,8,37.733995
-1.875,2,37.745504
-1.875,2,37.758842
-1.875,2,37.779016
-1.875,2,37.790016
-1.875,2,37.802016
-1.875,2,37.815516
-2.5,8,37.861528
-1.875,2,37.873028
-1.875,2,37.885028
-1.875,2,37.899528
-1.875,2,37.911029
-1.875,2,37.922529
-1.875,2,37.933762
-1.875,2,37.947266
-1.875,2,37.959776
-1.875,2,37.973775
-1.875,2,37.986277
-1.875,2,38.00028
-1.875,2,38.009779
-1.875,2,38.02078
-1.875,2,38.03228
-1.875,2,38.047788
-1.875,2,38.059293
-1.875,2,38.069297
-1.875,2,38.081297
-1.875,2,38.094298
-1.875,2,38.105802
-1.875,2,38.116301
-1.875,2,38.127301
-1.875,2,38.139301
-1.875,2,38.152302
-1.875,2,38.164806
-1.875,2,38.175309
-1.875,2,38.19081
-1.875,2,38.20381
-1.875,2,38.216309
-1.875,2,38.22881
-1.875,2,38.243814
-1.875,2,38.255814
-3.75,4,38.278323
-1.875,2,38.289823
-1.875,2,38.303831
-1.875,2,38.315331
-1.875,2,38.32633
-1.875,2,38.336831
-1.875,2,38.34933
-1.875,2,38.361342
-1.875,2,38.372846
-1.875,2,38.38335
-1.875,2,38.397356
-1.875,2,38.407351
-1.875,2,38.418351
-1.875,2,38.429851
-1.875,2,38.442851
-1.875,2,38.455357
-1.875,2,38.467856
-1.875,2,38.479865
-1.875,2,38.493366
-1.875,2,38.504865
-1.875,2,38.515869
-1.875,2,38.526373
-1.875,2,38.538872
-1.875,2,38.549873
-1.875,2,38.562379
-1.875,2,38.574881
-1.875,2,38.588398
-1.875,2,38.598899
-1.875,2,38.610898
-1.875,2,38.622903
-1.875,2,38.636404
-1.875,2,38.647903
-1.875,2,38.658403
-1.875,2,38.668906
-1.875,2,38.683413
-1.875,2,38.693913
-3.75,4,38.715916
-1.875,2,38.726416
-1.875,2,38.739922
-1.875,2,38.750922
-1.875,2,38.761922
-1.875,2,38.773921
-1.875,2,38.786428
-1.875,2,38.796929
-1.875,2,38.808433
-2.75,3,38.823933
-1.875,2,38.838914
-2.75,3,38.857462
-1.875,2,38.868956
-1.875,2,38.880456
-1.875,2,38.89246
-1.875,2,38.90396
-1.875,2,38.914963
-1.875,2,38.926463
-1.875,2,38.940467
-1.875,2,38.952469
-1.875,2,38.964967
-1.875,2,38.975468
-1.875,2,38.988467
-1.875,2,38.998971
-1.875,2,39.011475
-1.875,2,39.022975
-1.875,2,39.036479
-1.875,2,39.046981
-1.875,2,39.058479
-1.875,2,39.070479
-1.875,2,39.08398
-1.875,2,39.094984
-1.875,2,39.106984
-1.875,2,39.11749
-1.875,2,39.131989
-1.875,2,39.142995
-1.875,2,39.154495
-1.875,2,39.164496
-2.875,3,39.184499
-1.875,2,39.1965
-1.875,2,39.210003
-1.875,2,39.220507
-1.875,2,39.234006
-1.875,2,39.245011
-1.875,2,39.256011
-1.875,2,39.267512
-1.875,2,39.281012
-1.875,2,39.291511
-1.875,2,39.303516
-1.875,2,39.31452
-1.875,2,39.328524
-1.875,2,39.339523
-1.875,2,39.350026
-1.875,2,39.362024
-1.875,2,39.374524
-1.875,2,39.387024
-1.875,2,39.397524
-1.875,2,39.409035
-1.875,2,39.424028
-1.875,2,39.435037
-1.875,2,39.446037
-1.875,2,39.457036
-1.875,2,39.473041
-1.875,2,39.485041
-1.875,2,39.496541
-1.875,2,39.507541
-1.875,2,39.522549
-1.875,2,39.53555
-1.875,2,39.546559
-1.875,2,39.557559
-1.875,2,39.571559
-1.875,2,39.581559
-1.875,2,39.594064
-1.875,2,39.605063
-1.875,2,39.619064
-1.875,2,39.632068
-1.875,2,39.643574
-1.875,2,39.655574
-2.875,3,39.674577
-1.875,2,39.686079
-1.875,2,39.698581
-1.875,2,39.711582
-1.875,2,39.725086
-1.875,2,39.736086
-1.875,2,39.748586
-1.875,2,39.760597
-1.875,2,39.773601
-1.875,2,39.7831
-1.875,2,39.794105
-1.875,2,39.804101
-1.875,2,39.817605
-1.875,2,39.828605
-1.875,2,39.840109
-1.875,2,39.85261
-1.875,2,39.867613
-1.875,2,39.878117
-1.875,2,39.889117
-1.875,2,39.899117
-3.75,4,39.924621
-1.875,2,39.935122
-1.875,2,39.945621
-1.875,2,39.956625
-1.875,2,39.970629
-1.875,2,39.98213
-1.875,2,39.993134
-1.875,2,40.004633
-1.875,2,40.018134
-1.875,2,40.029136
-1.875,2,40.040134
-1.875,2,40.052134
-1.875,2,40.065138
-1.875,2,40.075638
-1.875,2,40.086643
-1.875,2,40.098647
-1.875,2,40.113147
-1.875,2,40.123147
-1.875,2,40.134146
-1.875,2,40.145647
-1.875,2,40.158648
-1.875,2,40.169151
-3.75,4,40.191665
-1.875,2,40.203037
-1.875,2,40.218101
-1.875,2,40.228102
-1.875,2,40.239102
-1.875,2,40.250602
-1.875,2,40.265107
-1.875,2,40.277107
-1.875,2,40.287611
-1.875,2,40.299611
-1.875,2,40.314119
-1.875,2,40.324619
-1.875,2,40.335119
-1.875,2,40.346619
-1.875,2,40.360124
-2.875,3,40.375634
-1.875,2,40.388138
-1.875,2,40.400142
-1.875,2,40.413647
-1.875,2,40.423646
-1.875,2,40.435646
-1.875,2,40.446646
-1.875,2,40.46015
-1.875,2,40.470651
-1.875,2,40.484151
-1.875,2,40.497145
-1.875,2,40.510649
-1.875,2,40.523653
-1.875,2,40.533658
-1.875,2,40.545158
-1.875,2,40.557657
-1.875,2,40.570661
-1.875,2,40.580662
-1.875,2,40.592161
-1.875,2,40.605665
-2.75,3,40.623181
-1.875,2,40.63418
-1.875,2,40.645685
-1.875,2,40.658685
-1.875,2,40.669192
-1.875,2,40.679691
-1.875,2,40.69169
-1.875,2,40.706191
-1.875,2,40.717697
-1.875,2,40.728196
-1.875,2,40.741702
-1.875,2,40.755702
-1.875,2,40.767705
-1.875,2,40.779715
-1.875,2,40.790719
-1.875,2,40.804719
-1.875,2,40.817219
-1.875,2,40.829719
-1.875,2,40.841229
-1.875,2,40.857238
-1.875,2,40.869242
-1.875,2,40.880741
-1.875,2,40.891748
-1.875,2,40.904241
-1.875,2,40.915741
-1.875,2,40.927746
-1.875,2,40.938751
-3.75,4,40.966755
-1.875,2,40.979259
-1.875,2,40.991759
-1.875,2,41.003763
-1.875,2,41.016763
-1.875,2,41.028264
-1.875,2,41.039763
-1.875,2,41.052774
-1.875,2,41.066777
-1.875,2,41.077783
-1.875,2,41.089282
-1.875,2,41.100283
-1.875,2,41.114786
-1.875,2,41.126287
-1.875,2,41.136286
-1.875,2,41.147786
-1.875,2,41.161291
-1.875,2,41.173303
-1.875,2,41.185309
-1.875,2,41.196808
-1.875,2,41.210308
-1.875,2,41.222812
-1.875,2,41.235313
-2.75,3,41.252313
-2.5,8,41.298332
-1.875,2,41.309832
-1.875,2,41.321338
-1.875,2,41.332837
-1.875,2,41.347337
-1.875,2,41.359341
-1.875,2,41.372841
-1.875,2,41.383846
-1.875,2,41.397851
-1.875,2,41.408851
-1.875,2,41.424351
-1.875,2,41.438854
-1.875,2,41.457355
-1.875,2,41.469859
-1.875,2,41.483859
-1.875,2,41.499863
-1.875,2,41.518871
-1.875,2,41.531875
-1.875,2,41.544876
-1.875,2,41.561375
-1.875,2,41.579379
-1.875,2,41.594388
-1.875,2,41.606392
-1.875,2,41.620408
-1.875,2,41.636909
-1.875,2,41.650414
-1.875,2,41.665414
-1.875,2,41.679413
-2.875,3,41.703418
-1.875,2,41.718422
-1.875,2,41.733422
-1.875,2,41.748426
-1.875,2,41.763931
-1.875,2,41.777431
-1.875,2,41.787456
-1.875,2,41.801648
-1.875,2,41.819655
-1.875,2,41.835168
-1.875,2,41.850173
-1.875,2,41.873676
-1.875,2,41.890177
-2.5,8,41.952184
-1.875,2,41.966684
-1.875,2,41.981184
-1.875,2,41.997684
-1.875,2,42.013689
-1.875,2,42.028692
-1.875,2,42.041697
-1.875,2,42.057197
-1.875,2,42.070697
-1.875,2,42.087697
-1.875,2,42.100697
-1.875,2,42.118698
-1.875,2,42.135207
-1.875,2,42.150211
-1.875,2,42.164211
-2.875,3,42.188716
-1.875,2,42.205215
-1.875,2,42.219715
-1.875,2,42.234719
-1.875,2,42.252729
-1.875,2,42.267229
-1.875,2,42.283232
-1.875,2,42.296733
-1.875,2,42.313232
-1.875,2,42.326232
-1.875,2,42.339232
-1.875,2,42.350737
-1.875,2,42.36274
-2.75,3,42.38024
-1.875,2,42.391745
-1.875,2,42.402744
-1.875,2,42.416744
-1.875,2,42.428745
-1.875,2,42.441749
-1.875,2,42.455254
-1.875,2,42.470258
-1.875,2,42.480258
-1.875,2,42.493261
-1.875,2,42.504262
-1.875,2,42.518766
-1.875,2,42.531266
-1.875,2,42.545269
-1.875,2,42.556273
-1.875,2,42.56929
-1.875,2,42.58178
-1.875,2,42.593285
-1.875,2,42.605285
-1.875,2,42.619785
-1.875,2,42.632788
-1.875,2,42.64329
-1.875,2,42.655294
-1.875,2,42.668298
-2.75,3,42.684799
-2.875,3,42.702305
-1.875,2,42.713804
-1.875,2,42.726804
-1.875,2,42.739305
-1.875,2,42.751305
-1.875,2,42.76181
-1.875,2,42.775313
-1.875,2,42.786813
-1.875,2,42.798813
-1.875,2,42.810818
-2.75,3,42.829318
-1.875,2,42.840319
-1.875,2,42.853317
-1.875,2,42.866827
-1.875,2,42.879826
-1.875,2,42.891326
-1.875,2,42.901826
-1.875,2,42.912326
-1.875,2,42.925826
-1.875,2,42.935826
-1.875,2,42.945826
-1.875,2,42.959826
-2.875,3,42.977341
-1.875,2,42.990341
-1.875,2,43.001842
-1.875,2,43.012346
-1.875,2,43.026346
-1.875,2,43.03735
-1.875,2,43.048865
-1.875,2,43.061369
-1.875,2,43.076373
-1.875,2,43.087878
-1.875,2,43.098878
-1.875,2,43.111377
-1.875,2,43.124882
-1.875,2,43.135382
-1.875,2,43.146384
-1.875,2,43.157883
-1.875,2,43.172904
-1.875,2,43.184409
-1.875,2,43.196421
-1.875,2,43.207936
-1.875,2,43.220937
-1.875,2,43.231941
-1.875,2,43.246442
-1.875,2,43.261445
-1.875,2,43.275959
-1.875,2,43.285965
-1.875,2,43.297969
-1.875,2,43.30997
-1.875,2,43.322969
-1.875,2,43.334475
-1.875,2,43.345474
-2.5,8,43.391483
-1.875,2,43.404987
-1.875,2,43.416317
-1.875,2,43.429991
-1.875,2,43.440001
-1.875,2,43.4545
-1.875,2,43.466519
-1.875,2,43.478523
-1.875,2,43.490523
-1.875,2,43.503526
-1.875,2,43.514531
-1.875,2,43.525865
-1.875,2,43.536626
-1.875,2,43.560802
-1.875,2,43.573802
-1.875,2,43.586309
-1.875,2,43.599313
-1.875,2,43.614317
-1.875,2,43.62532
-1.875,2,43.637325
-1.875,2,43.648829
-1.875,2,43.66133
-1.875,2,43.67284
-1.875,2,43.684846
-1.875,2,43.69835
-1.875,2,43.712355
-1.875,2,43.723355
-1.875,2,43.734856
-1.875,2,43.746359
-1.875,2,43.762365
-1.875,2,43.77387
-1.875,2,43.785874
-1.875,2,43.797387
-1.875,2,43.809891
-1.875,2,43.821891
-1.875,2,43.833895
-1.875,2,43.845895
-1.875,2,43.860399
-1.875,2,43.872905
-1.875,2,43.884403
-1.875,2,43.895912
-1.875,2,43.909921
-1.875,2,43.921421
-1.875,2,43.931922
-1.875,2,43.943922
-3.75,4,43.969425
-2.875,3,43.986426
-1.875,2,43.997429
-1.875,2,44.00843
-1.875,2,44.022439
-5.125,29,44.186495
-1.875,2,44.197497
-1.875,2,44.209012
-1.875,2,44.223516
-1.875,2,44.23452
-1.875,2,44.24452
-1.875,2,44.25552
-1.875,2,44.268525
-1.875,2,44.280025
-1.875,2,44.290964
-1.875,2,44.303019
-1.875,2,44.31752
-1.875,2,44.328024
-1.875,2,44.340528
-1.875,2,44.353028
-1.875,2,44.367033
-1.875,2,44.379533
-1.875,2,44.390534
-1.875,2,44.401532
-1.875,2,44.41855
-1.875,2,44.429054
-1.875,2,44.439567
-1.875,2,44.451571
-1.875,2,44.465072
-1.875,2,44.476073
-1.875,2,44.486573
-1.875,2,44.498572
-1.875,2,44.511572
-2.75,3,44.528077
-1.875,2,44.540085
-1.875,2,44.551085
-1.875,2,44.564086
-1.875,2,44.574906
-1.875,2,44.59562
-1.875,2,44.608124
-1.875,2,44.622633
-1.875,2,44.635633
-1.875,2,44.646641
-1.875,2,44.657141
-1.875,2,44.671141
-1.875,2,44.682146
-1.875,2,44.693146
-1.875,2,44.704646
-1.875,2,44.717146
-1.875,2,44.727146
-1.875,2,44.739651
-1.875,2,44.75066
-1.875,2,44.763654
-1.875,2,44.775155
-1.875,2,44.787154
-1.875,2,44.798154
-2.875,3,44.816658
-1.875,2,44.827669
-1.875,2,44.839676
-1.875,2,44.852681
-1.875,2,44.88868
-1.875,2,44.90518
-1.875,2,44.916681
-1.875,2,44.926681
-1.875,2,44.941686
-1.875,2,44.952695
-1.875,2,44.963694
-1.875,2,44.974695
-1.875,2,44.987195
-1.875,2,44.998701
-1.875,2,45.0097
-1.875,2,45.0217
-1.875,2,45.034642
-1.875,2,45.046705
-1.875,2,45.05771
-1.875,2,45.069214
-1.875,2,45.083214
-1.875,2,45.094718
-1.875,2,45.106218
-1.875,2,45.118218
-1.875,2,45.131218
-1.875,2,45.142719
-1.875,2,45.154218
-1.875,2,45.164727
-1.875,2,45.178727
-1.875,2,45.189728
-1.875,2,45.201227
-1.875,2,45.212228
-1.875,2,45.224727
-1.875,2,45.235727
-1.875,2,45.246728
-1.875,2,45.257728
-1.875,2,45.271236
-1.875,2,45.283236
-1.875,2,45.295736
-1.875,2,45.30774
-1.875,2,45.32174
-1.875,2,45.33324
-1.875,2,45.345745
-1.875,2,45.357749
-1.875,2,45.372753
-1.875,2,45.383757
-1.875,2,45.395757
-1.875,2,45.406257
-1.875,2,45.419257
-2.75,3,45.436258
-1.875,2,45.448757
-1.875,2,45.465261
-1.875,2,45.478772
-3.75,4,45.501773
-1.875,2,45.514277
-1.875,2,45.525781
-1.875,2,45.539784
-1.875,2,45.551789
-1.875,2,45.562803
-1.875,2,45.573806
-1.875,2,45.586813
-1.875,2,45.597813
-1.875,2,45.609313
-1.875,2,45.621318
-1.875,2,45.635318
-1.875,2,45.645318
-1.875,2,45.658318
-1.875,2,45.670818
-1.875,2,45.685322
-1.875,2,45.698826
-2.75,3,45.716326
-1.875,2,45.727332
-1.875,2,45.742332
-1.875,2,45.752332
-1.875,2,45.761832
-1.875,2,45.774832
-1.875,2,45.788836
-1.875,2,45.799841
-1.875,2,45.812841
-1.875,2,45.822841
-1.875,2,45.83634
-1.875,2,45.847341
-2.5,8,45.896352
-1.875,2,45.908851
-1.875,2,45.923353
-1.875,2,45.933858
-1.875,2,45.945835
-1.875,2,45.95786
-1.875,2,45.970821
-1.875,2,45.982861
-1.875,2,45.994865
-1.875,2,46.00587
-1.875,2,46.018886
-1.875,2,46.02989
-1.875,2,46.04039
-1.875,2,46.05189
-1.875,2,46.06589
-1.875,2,46.07739
-2.875,3,46.093395
-1.875,2,46.1049
-1.875,2,46.1214
-1.875,2,46.133404
-1.875,2,46.144404
-1.875,2,46.155404
-2.5,8,46.203414
-1.875,2,46.213913
-1.875,2,46.225918
-1.875,2,46.236917
-1.875,2,46.250922
-1.875,2,46.262921
-1.875,2,46.275422
-1.875,2,46.286423
-1.875,2,46.301425
-1.875,2,46.312926
-1.875,2,46.323931
-1.875,2,46.336436
-1.875,2,46.35044
-1.875,2,46.36394
-1.875,2,46.37494
-1.875,2,46.386948
-1.875,2,46.40195
-1.875,2,46.413953
-1.875,2,46.426956
-1.875,2,46.437958
-1.875,2,46.451956
-1.875,2,46.463956
-1.875,2,46.474456
-1.875,2,46.486957
-1.875,2,46.49996
-2.875,3,46.516471
-1.875,2,46.527976
-1.875,2,46.539476
-1.875,2,46.552476
-1.875,2,46.564475
-1.875,2,46.575479
-1.875,2,46.586475
-1.875,2,46.59948
-1.875,2,46.610984
-1.875,2,46.621988
-1.875,2,46.633992
-1.875,2,46.647996
-1.875,2,46.658992
-1.875,2,46.669492
-1.875,2,46.681492
-1.875,2,46.695992
-1.875,2,46.707498
-1.875,2,46.720492
-1.875,2,46.731997
-1.875,2,46.745496
-1.875,2,46.757497
-1.875,2,46.768499
-1.875,2,46.779996
-1.875,2,46.793497
-3.75,4,46.815996
-1.875,2,46.827996
-1.875,2,46.839002
-1.875,2,46.852003
-1.875,2,46.863004
-1.875,2,46.874002
-1.875,2,46.88451
-1.875,2,46.89901
-1.875,2,46.91001
-1.875,2,46.920009
-1.875,2,46.932012
-1.875,2,46.945515
-1.875,2,46.958017
-1.875,2,46.970015
-3.75,4,46.993018
-3.75,4,47.019518
-1.875,2,47.032529
-1.875,2,47.044534
-1.875,2,47.056537
-1.875,2,47.070038
-1.875,2,47.081543
-1.875,2,47.093544
-1.875,2,47.107543
-1.875,2,47.121543
-1.875,2,47.133047
-1.875,2,47.146048
-1.875,2,47.158056
-1.875,2,47.173557
-1.875,2,47.184557
-1.875,2,47.196062
-1.875,2,47.208561
-1.875,2,47.222061
-1.875,2,47.233562
-1.875,2,47.245565
-2.875,3,47.26307
-1.875,2,47.276074
-1.875,2,47.287074
-1.875,2,47.298078
-1.875,2,47.308593
-1.875,2,47.322121
-1.875,2,47.332121
-1.875,2,47.344626
-1.875,2,47.35663
-1.875,2,47.36963
-1.875,2,47.380134
-1.875,2,47.391135
-1.875,2,47.402634
-1.875,2,47.416143
-1.875,2,47.427638
-1.875,2,47.439142
-1.875,2,47.450648
-1.875,2,47.464652
-1.875,2,47.475158
-2.875,3,47.493834
-1.875,2,47.504338
-1.875,2,47.519342
-1.875,2,47.529342
-1.875,2,47.539842
-1.875,2,47.550843
-1.875,2,47.565847
-2.875,3,47.580858
-1.875,2,47.592358
-1.875,2,47.602862
-1.875,2,47.616373
-1.875,2,47.627867
-1.875,2,47.638867
-1.875,2,47.651376
-1.875,2,47.665883
-1.875,2,47.676888
-1.875,2,47.687392
-1.875,2,47.698391
-1.875,2,47.713395
-1.875,2,47.726394
-1.875,2,47.738395
-1.875,2,47.751394
-1.875,2,47.765894
-1.875,2,47.7769
-1.875,2,47.787904
-1.875,2,47.798906
-1.875,2,47.812404
-1.875,2,47.823908
-1.875,2,47.835907
-1.875,2,47.849408
-1.875,2,47.862819
-1.875,2,47.874915
-1.875,2,47.886919
-1.875,2,47.898437
-2.5,8,47.947943
-1.875,2,47.960442
-1.875,2,47.972946
-1.875,2,47.98395
-1.875,2,47.998951
-1.875,2,48.011456
-1.875,2,48.022956
-1.875,2,48.033461
-1.875,2,48.047459
-1.875,2,48.05896
-1.875,2,48.07196
-1.875,2,48.084988
-1.875,2,48.098492
-1.875,2,48.109997
-1.875,2,48.121496
-1.875,2,48.132997
-1.875,2,48.147
-1.875,2,48.158501
-1.875,2,48.169
-1.875,2,48.181
-1.875,2,48.194
-1.875,2,48.204505
-1.875,2,48.215008
-1.875,2,48.226009
-1.875,2,48.240009
-1.875,2,48.251515
-2.5,8,48.29954
-1.875,2,48.311039
-1.875,2,48.325045
-1.875,2,48.336545
-1.875,2,48.34655
-1.875,2,48.35905
-1.875,2,48.372549
-1.875,2,48.384413
-1.875,2,48.396059
-1.875,2,48.406065
-1.875,2,48.419565
-1.875,2,48.43157
-1.875,2,48.442569
-1.875,2,48.453074
-1.875,2,48.467573
-1.875,2,48.479074
-1.875,2,48.490407
-1.875,2,48.504078
-1.875,2,48.517086
-1.875,2,48.528595
-1.875,2,48.53945
-1.875,2,48.5521
-1.875,2,48.566599
-1.875,2,48.5786
-1.875,2,48.5906
-1.875,2,48.603103
-1.875,2,48.616108
-1.875,2,48.628108
-1.875,2,48.639113
-1.875,2,48.650113
-1.875,2,48.662617
-1.875,2,48.673594
-1.875,2,48.685595
-1.875,2,48.699094
-1.875,2,48.715099
-1.875,2,48.727098
-1.875,2,48.738604
-1.875,2,48.751603
-1.875,2,48.765609
-2.875,3,48.781108
-1.875,2,48.793108
-2.875,3,48.809608
-1.875,2,48.823113
-1.875,2,48.837117
-1.875,2,48.848116
-1.875,2,48.859617
-1.875,2,48.874621
-1.875,2,48.885121
-1.875,2,48.895621
-1.875,2,48.906121
-1.875,2,48.918621
-1.875,2,48.928629
-1.875,2,48.940129
-1.875,2,48.952133
-1.875,2,48.965633
-2.875,3,48.982133
-1.875,2,48.993133
-1.875,2,49.004634
-1.875,2,49.019138
-1.875,2,49.032137
-1.875,2,49.043142
-1.875,2,49.054646
-1.875,2,49.068146
-1.875,2,49.080146
-1.875,2,49.091647
-1.875,2,49.103146
-1.875,2,49.117151
-1.875,2,49.128154
-1.875,2,49.139087
-1.875,2,49.151361
-2.5,8,49.198417
-1.875,2,49.208917
-1.875,2,49.220916
-1.875,2,49.233917
-1.875,2,49.247921
-1.875,2,49.259425
-2.875,3,49.276425
-1.875,2,49.287426
-1.875,2,49.302926
-3.75,4,49.326926
-1.875,2,49.338932
-1.875,2,49.349941
-1.875,2,49.36244
-1.875,2,49.37444
-1.875,2,49.38644
-1.875,2,49.398445
-1.875,2,49.411445
-1.875,2,49.421946
-1.875,2,49.433949
-1.875,2,49.446954
-1.875,2,49.460958
-1.875,2,49.471458
-1.875,2,49.482458
-3.75,4,49.503962
-1.875,2,49.517967
-1.875,2,49.528967
-1.875,2,49.540967
-1.875,2,49.55497
-1.875,2,49.568474
-1.875,2,49.578974
-1.875,2,49.590974
-1.875,2,49.601479
-1.875,2,49.613979
-1.875,2,49.624478
-1.875,2,49.635979
-1.875,2,49.646985
-1.875,2,49.661489
-1.875,2,49.672492
-1.875,2,49.685493
-2.875,3,49.701496
-1.875,2,49.715497
-1.875,2,49.727497
-2.75,3,49.744429
-1.875,2,49.755985
-1.875,2,49.768989
-1.875,2,49.781993
-1.875,2,49.792993
-1.875,2,49.802493
-1.875,2,49.815998
-1.875,2,49.827498
-1.875,2,49.837997
-1.875,2,49.848998
-1.875,2,49.864497
-1.875,2,49.875002
-1.875,2,49.886007
-1.875,2,49.898007
-2.875,3,49.916516
-3.75,4,49.939514
-1.875,2,49.951515
-1.875,2,49.964019
-1.875,2,49.977024
-1.875,2,49.988528
-1.875,2,49.99953
-1.875,2,50.009527
-1.875,2,50.024034
-1.875,2,50.034538
-1.875,2,50.048567
-1.875,2,50.060566
-1.875,2,50.076071
-1.875,2,50.087072
-1.875,2,50.099078
-1.875,2,50.111578
-1.875,2,50.126083
-1.875,2,50.138083
-1.875,2,50.149083
-1.875,2,50.160584
-1.875,2,50.175083
-1.875,2,50.187587
-1.875,2,50.199593
-1.875,2,50.210592
-1.875,2,50.224596
-1.875,2,50.237597
-1.875,2,50.250099
-1.875,2,50.262096
-1.875,2,50.275096
-1.875,2,50.286596
-1.875,2,50.2986
-1.875,2,50.310107
-1.875,2,50.325105
-1.875,2,50.336609
-1.875,2,50.34761
-2.75,3,50.361609
-1.875,2,50.373109
-1.875,2,50.38461
-1.875,2,50.396115
-1.875,2,50.410619
-1.875,2,50.42712
-1.875,2,50.43962
-1.875,2,50.45262
-1.875,2,50.465119
-1.875,2,50.480625
-2.875,3,50.496629
-1.875,2,50.508132
-1.875,2,50.518638
-1.875,2,50.532639
-1.875,2,50.543642
-1.875,2,50.555642
-1.875,2,50.566141
-1.875,2,50.580646
-1.875,2,50.593646
-1.875,2,50.60565
-1.875,2,50.616154
-1.875,2,50.631656
-1.875,2,50.644158
-1.875,2,50.657158
-2.875,3,50.673658
-1.875,2,50.689158
-1.875,2,50.700162
-1.875,2,50.711163
-1.875,2,50.721167
-1.875,2,50.745671
-1.875,2,50.75717
-1.875,2,50.76767
-1.875,2,50.778171
-2.875,3,50.798675
-1.875,2,50.809681
-1.875,2,50.820179
-1.875,2,50.832183
-1.875,2,50.847695
-1.875,2,50.861195
-1.875,2,50.875195
-1.875,2,50.886694
-1.875,2,50.901211
-1.875,2,50.911216
-1.875,2,50.922215
-1.875,2,50.932219
-1.875,2,50.946219
-1.875,2,50.956724
-1.875,2,50.968224
-1.875,2,50.979724
-1.875,2,50.992724
-1.875,2,51.003724
-2.5,8,51.049734
-1.875,2,51.060238
-1.875,2,51.074239
-1.875,2,51.085239
-1.875,2,51.095739
-1.875,2,51.107243
-1.875,2,51.120747
-1.875,2,51.132246
-1.875,2,51.145251
-1.875,2,51.15826
-1.875,2,51.172759
-1.875,2,51.184259
-1.875,2,51.195258
-1.875,2,51.206263
