#{"t_start": 1768230083.2688365, "env_id": "None"}
r,l,t
-1.875,2,35.138849
-1.875,2,35.150353
-1.875,2,35.159353
-1.875,2,35.169353
-1.875,2,35.180853
-1.875,2,35.190353
-2.75,3,35.204853
-1.875,2,35.215357
-1.875,2,35.228361
-4.75,5,35.254367
-1.875,2,35.263367
-2.875,3,35.277367
-1.875,2,35.289371
-1.875,2,35.299871
-1.875,2,35.310375
-1.875,2,35.320379
-1.875,2,35.332383
-1.875,2,35.342883
-1.875,2,35.352883
-1.875,2,35.362886
-1.875,2,35.373887
-1.875,2,35.383887
-1.875,2,35.393887
-1.875,2,35.403387
-1.875,2,35.416391
-1.875,2,35.427898
-1.875,2,35.436898
-1.875,2,35.446908
-1.875,2,35.458908
-1.875,2,35.469407
-1.875,2,35.479411
-1.875,2,35.488911
-1.875,2,35.500412
-1.875,2,35.510912
-1.875,2,35.520912
-1.875,2,35.530916
-1.875,2,35.543921
-1.875,2,35.553421
-1.875,2,35.562421
-1.875,2,35.572921
-1.875,2,35.585426
-1.875,2,35.594926
-1.875,2,35.603926
-1.875,2,35.614926
-1.875,2,35.62793
-1.875,2,35.63693
-1.875,2,35.646436
-1.875,2,35.67744
-1.875,2,35.694444
-1.875,2,35.704944
-1.875,2,35.714444
-1.875,2,35.724444
-1.875,2,35.745956
-1.875,2,35.757457
-1.875,2,35.76746
-1.875,2,35.775464
-1.875,2,35.785964
-1.875,2,35.796463
-1.875,2,35.804464
-1.875,2,35.814464
-1.875,2,35.826964
-1.875,2,35.837964
-1.875,2,35.847464
-1.875,2,35.856968
-1.875,2,35.869468
-1.875,2,35.879977
-1.875,2,35.889039
-1.875,2,35.899561
-1.875,2,35.911061
-1.875,2,35.922561
-1.875,2,35.932562
-1.875,2,35.943066
-1.875,2,35.95557
-1.875,2,35.966078
-1.875,2,35.975578
-1.875,2,35.985582
-1.875,2,36.000893
-1.875,2,36.014089
-2.75,3,36.030094
-1.875,2,36.039094
-2.875,3,36.056102
-1.875,2,36.066611
-1.875,2,36.075115
-1.875,2,36.089115
-1.875,2,36.101622
-1.875,2,36.110626
-1.875,2,36.119625
-1.875,2,36.129625
-1.875,2,36.141131
-1.875,2,36.15163
-3.75,4,36.16913
-1.875,2,36.179136
-1.875,2,36.192144
-1.875,2,36.201153
-1.875,2,36.211154
-1.875,2,36.220658
-1.875,2,36.230157
-1.875,2,36.238157
-1.875,2,36.245161
-2.75,3,36.257162
-1.875,2,36.267665
-1.875,2,36.275162
-1.875,2,36.284162
-3.75,4,36.299667
-2.5,8,36.331175
-1.875,2,36.339178
-1.875,2,36.346613
-1.875,2,36.354177
-1.875,2,36.363683
-1.875,2,36.370683
-2.875,3,36.382682
-1.875,2,36.389683
-1.875,2,36.3997
-1.875,2,36.408196
-1.875,2,36.416198
-1.875,2,36.426201
-1.875,2,36.4387
-1.875,2,36.4457
-1.875,2,36.454705
-1.875,2,36.460705
-1.875,2,36.470709
-1.875,2,36.477209
-1.875,2,36.485272
-1.875,2,36.493378
-1.875,2,36.503882
-1.875,2,36.511886
-1.875,2,36.519387
-1.875,2,36.527392
-1.875,2,36.538393
-1.875,2,36.545892
-1.875,2,36.554896
-1.875,2,36.561898
-1.875,2,36.572397
-1.875,2,36.5789
-1.875,2,36.586401
-1.875,2,36.594401
-1.875,2,36.603401
-2.75,3,36.614901
-1.875,2,36.621901
-1.875,2,36.6294
-1.875,2,36.6394
-3.875,10,36.67991
-1.875,2,36.68791
-1.875,2,36.694914
-1.875,2,36.705415
-1.875,2,36.713414
-1.875,2,36.720414
-1.875,2,36.727414
-1.875,2,36.739919
-1.875,2,36.748918
-2.5,8,36.779426
-1.875,2,36.786927
-1.875,2,36.797932
-1.875,2,36.805932
-1.875,2,36.814432
-1.875,2,36.822433
-1.875,2,36.833932
-1.875,2,36.841932
-1.875,2,36.849436
-1.875,2,36.857436
-1.875,2,36.867936
-1.875,2,36.87494
-1.875,2,36.88244
-3.75,4,36.897459
-1.875,2,36.906957
-1.875,2,36.915458
-1.875,2,36.922458
-1.875,2,36.929458
-1.875,2,36.938465
-1.875,2,36.946959
-1.875,2,36.954463
-1.875,2,36.962461
-1.875,2,36.973962
-1.875,2,36.980967
-1.875,2,36.987967
-1.875,2,36.995473
-3.75,4,37.012975
-1.875,2,37.02048
-1.875,2,37.027979
-1.875,2,37.035979
-1.875,2,37.046483
-1.875,2,37.053483
-1.875,2,37.062495
-1.875,2,37.071995
-1.875,2,37.081499
-1.875,2,37.089838
-1.875,2,37.105495
-1.875,2,37.113495
-2.5,8,37.14635
-1.875,2,37.155015
-1.875,2,37.162015
-1.875,2,37.169515
-1.875,2,37.179516
-1.875,2,37.186515
-1.875,2,37.193515
-3.75,4,37.208519
-1.875,2,37.219522
-1.875,2,37.227023
-1.875,2,37.234522
-1.875,2,37.242023
-1.875,2,37.251522
-1.875,2,37.260022
-1.875,2,37.267024
-1.875,2,37.275023
-1.875,2,37.285522
-1.875,2,37.293022
-1.875,2,37.301023
-2.875,3,37.310528
-1.875,2,37.321532
-1.875,2,37.329031
-1.875,2,37.337532
-1.875,2,37.344532
-1.875,2,37.356532
-1.875,2,37.364032
-1.875,2,37.371532
-1.875,2,37.379032
-1.875,2,37.389037
-1.875,2,37.396536
-1.875,2,37.403036
-1.875,2,37.41204
-1.875,2,37.422549
-1.875,2,37.43204
-1.875,2,37.439549
-1.875,2,37.448549
-1.875,2,37.459549
-1.875,2,37.466549
-2.875,3,37.477049
-1.875,2,37.485049
-1.875,2,37.496049
-1.875,2,37.504049
-2.5,8,37.538061
-2.875,3,37.552061
-1.875,2,37.563062
-1.875,2,37.572065
-1.875,2,37.580065
-2.875,3,37.591565
-1.875,2,37.602565
-1.875,2,37.609565
-1.875,2,37.617067
-1.875,2,37.625069
-1.875,2,37.63507
-1.875,2,37.643569
-1.875,2,37.650574
-1.875,2,37.658577
-1.875,2,37.668078
-1.875,2,37.676078
-1.875,2,37.684577
-1.875,2,37.692079
-2.5,8,37.726082
-1.875,2,37.732585
-1.875,2,37.741582
-1.875,2,37.748583
-1.875,2,37.758586
-1.875,2,37.76609
-1.875,2,37.77409
-1.875,2,37.780591
-1.875,2,37.79159
-1.875,2,37.798091
-1.875,2,37.80559
-1.875,2,37.812591
-2.75,3,37.826092
-1.875,2,37.8341
-1.875,2,37.841591
-1.875,2,37.84859
-1.875,2,37.860091
-1.875,2,37.867095
-1.875,2,37.874599
-1.875,2,37.881598
-1.875,2,37.891603
-2.875,3,37.901103
-1.875,2,37.908603
-1.875,2,37.916103
-2.875,3,37.929104
-1.875,2,37.937604
-1.875,2,37.945608
-1.875,2,37.952609
-1.875,2,37.963614
-1.875,2,37.971617
-1.875,2,37.980116
-1.875,2,37.988122
-1.875,2,37.997621
-1.875,2,38.005622
-1.875,2,38.012124
-2.75,3,38.024122
-1.875,2,38.034122
-1.875,2,38.040622
-1.875,2,38.048123
-1.875,2,38.056122
-1.875,2,38.068126
-1.875,2,38.07513
-2.5,8,38.105631
-1.875,2,38.113131
-1.875,2,38.124636
-1.875,2,38.131136
-1.875,2,38.138641
-1.875,2,38.145637
-1.875,2,38.156136
-1.875,2,38.163137
-1.875,2,38.172136
-1.875,2,38.180142
-4.625,5,38.201147
-1.875,2,38.209646
-1.875,2,38.217146
-1.875,2,38.22415
-1.875,2,38.234149
-1.875,2,38.24315
-3.5,9,38.276653
-1.875,2,38.284157
-1.875,2,38.293161
-1.875,2,38.302161
-1.875,2,38.309161
-1.875,2,38.317661
-2.5,8,38.348161
-1.875,2,38.355662
-1.875,2,38.362661
-1.875,2,38.370661
-1.875,2,38.379661
-1.875,2,38.387661
-2.875,3,38.399169
-1.875,2,38.406169
-1.875,2,38.418169
-1.875,2,38.426669
-1.875,2,38.436173
-2.875,3,38.447173
-1.875,2,38.456283
-1.875,2,38.466362
-1.875,2,38.473861
-1.875,2,38.48137
-1.875,2,38.492371
-1.875,2,38.499374
-1.875,2,38.507878
-1.875,2,38.515878
-3.75,4,38.535879
-1.875,2,38.543883
-1.875,2,38.550888
-1.875,2,38.558383
-1.875,2,38.568383
-1.875,2,38.576384
-1.875,2,38.583888
-1.875,2,38.591388
-2.875,3,38.604892
-1.875,2,38.611966
-2.5,8,38.642074
-2.75,3,38.652072
-1.875,2,38.662072
-1.875,2,38.669072
-1.875,2,38.678073
-1.875,2,38.685572
-1.875,2,38.696079
-1.875,2,38.704082
-1.875,2,38.711581
-1.875,2,38.719585
-1.875,2,38.730585
-2.875,3,38.741586
-1.875,2,38.75009
-1.875,2,38.75659
-1.875,2,38.76759
-1.875,2,38.77559
-1.875,2,38.784091
-1.875,2,38.791572
-1.875,2,38.802594
-1.875,2,38.810594
-1.875,2,38.818099
-1.875,2,38.826102
-1.875,2,38.836102
-1.875,2,38.844102
-1.875,2,38.851602
-1.875,2,38.860602
-1.875,2,38.870603
-1.875,2,38.877602
-1.875,2,38.884606
-1.875,2,38.892605
-1.875,2,38.90361
-1.875,2,38.911609
-1.875,2,38.920619
-1.875,2,38.929119
-1.875,2,38.939119
-1.875,2,38.947119
-1.875,2,38.954624
-1.875,2,38.961624
-1.875,2,38.971624
-1.875,2,38.979624
-1.875,2,38.986624
-2.875,3,38.999127
-1.875,2,39.008631
-1.875,2,39.016637
-1.875,2,39.024136
-1.875,2,39.032141
-1.875,2,39.04214
-1.875,2,39.050141
-1.875,2,39.057147
-1.875,2,39.065145
-1.875,2,39.074646
-1.875,2,39.083144
-1.875,2,39.090644
-1.875,2,39.098648
-2.75,3,39.115648
-2.875,3,39.126652
-1.875,2,39.135656
-1.875,2,39.143156
-1.875,2,39.152157
-1.875,2,39.159657
-1.875,2,39.167661
-1.875,2,39.17416
-1.875,2,39.184661
-1.875,2,39.192161
-2.75,9,39.227673
-1.875,2,39.234673
-1.875,2,39.243677
-1.875,2,39.251178
-1.875,2,39.260178
-1.875,2,39.268181
-1.875,2,39.279181
-2.5,8,39.309682
-1.875,2,39.318181
-1.875,2,39.326682
-2.75,3,39.340686
-1.875,2,39.348191
-1.875,2,39.355191
-1.875,2,39.36319
-1.875,2,39.37269
-1.875,2,39.38069
-1.875,2,39.38769
-1.875,2,39.39569
-1.875,2,39.40669
-1.875,2,39.414195
-1.875,2,39.4217
-1.875,2,39.4302
-1.875,2,39.440703
-1.875,2,39.447207
-1.875,2,39.455206
-1.875,2,39.462207
-1.875,2,39.472707
-1.875,2,39.479211
-1.875,2,39.486711
-1.875,2,39.493712
-1.875,2,39.503211
-2.875,3,39.514711
-1.875,2,39.522635
-1.875,2,39.531716
-1.875,2,39.541721
-1.875,2,39.549221
-1.875,2,39.556726
-1.875,2,39.564726
-1.875,2,39.573726
-1.875,2,39.58173
-1.875,2,39.589731
-1.875,2,39.59773
-1.875,2,39.608231
-1.875,2,39.614731
-2.875,3,39.626731
-1.875,2,39.634231
-1.875,2,39.644236
-1.875,2,39.652235
-1.875,2,39.660239
-1.875,2,39.667739
-1.875,2,39.67824
-1.875,2,39.686244
-1.875,2,39.695244
-1.875,2,39.703744
-1.875,2,39.713744
-1.875,2,39.721244
-1.875,2,39.728748
-1.875,2,39.736752
-1.875,2,39.746259
-1.875,2,39.754257
-1.875,2,39.762761
-1.875,2,39.769762
-1.875,2,39.779762
-1.875,2,39.786265
-1.875,2,39.794266
-1.875,2,39.802265
-1.875,2,39.812766
-1.875,2,39.82093
-1.875,2,39.830461
-1.875,2,39.837899
-1.875,2,39.847965
-1.875,2,39.85497
-1.875,2,39.862471
-1.875,2,39.870975
-1.875,2,39.880475
-1.875,2,39.88798
-1.875,2,39.89548
-1.875,2,39.902985
-3.75,4,39.920484
-1.875,2,39.929484
-1.875,2,39.935984
-1.875,2,39.943988
-1.875,2,39.954489
-1.875,2,39.962494
-1.875,2,39.970994
-1.875,2,39.978132
-1.875,2,39.989666
-1.875,2,39.996676
-1.875,2,40.004679
-1.875,2,40.01168
-1.875,2,40.021179
-1.875,2,40.028179
-1.875,2,40.035679
-1.875,2,40.043685
-1.875,2,40.053184
-1.875,2,40.060688
-1.875,2,40.068191
-1.875,2,40.07719
-1.875,2,40.086191
-1.875,2,40.093191
-1.875,2,40.101196
-1.875,2,40.108195
-1.875,2,40.119195
-1.875,2,40.125695
-1.875,2,40.133695
-1.875,2,40.141696
-1.875,2,40.1517
-1.875,2,40.1602
-1.875,2,40.167207
-1.875,2,40.175709
-2.875,3,40.190208
-1.875,2,40.196708
-1.875,2,40.204208
-1.875,2,40.211213
-1.875,2,40.222213
-1.875,2,40.231213
-1.875,2,40.239713
-1.875,2,40.249213
-1.875,2,40.260213
-1.875,2,40.266717
-1.875,2,40.275218
-1.875,2,40.282721
-1.875,2,40.291725
-1.875,2,40.299221
-4.625,5,40.322226
-1.875,2,40.331726
-1.875,2,40.343726
-1.875,2,40.351726
-1.875,2,40.36023
-1.875,2,40.368742
-1.875,2,40.379734
-1.875,2,40.387739
-1.875,2,40.395238
-1.875,2,40.40324
-3.75,4,40.423239
-1.875,2,40.431243
-1.875,2,40.438739
-1.875,2,40.446239
-1.875,2,40.455739
-1.875,2,40.463142
-2.875,3,40.475746
-1.875,2,40.483246
-1.875,2,40.49325
-1.875,2,40.50225
-1.875,2,40.50975
-1.875,2,40.51725
-1.875,2,40.52725
-1.875,2,40.53475
-1.875,2,40.54275
-1.875,2,40.55125
-1.875,2,40.56175
-1.875,2,40.571254
-1.875,2,40.580253
-1.875,2,40.588258
-1.875,2,40.597258
-2.875,3,40.608759
-1.875,2,40.616257
-1.875,2,40.623273
-1.875,2,40.632277
-1.875,2,40.63978
-2.875,3,40.651776
-1.875,2,40.659277
-1.875,2,40.66928
-1.875,2,40.67828
-2.5,8,40.708289
-1.875,2,40.71479
-1.875,2,40.725293
-1.875,2,40.732293
-1.875,2,40.740293
-1.875,2,40.746794
-1.875,2,40.756294
-1.875,2,40.764795
-1.875,2,40.772294
-1.875,2,40.779798
-1.875,2,40.789797
-1.875,2,40.797801
-1.875,2,40.805305
-2.5,8,40.841817
-1.875,2,40.854321
-1.875,2,40.862821
-1.875,2,40.871324
-1.875,2,40.879324
-2.75,3,40.893328
-1.875,2,40.901329
-1.875,2,40.909333
-1.875,2,40.917332
-2.875,3,40.930332
-1.875,2,40.938836
-1.875,2,40.946337
-1.875,2,40.953337
-1.875,2,40.962836
-1.875,2,40.971344
-1.875,2,40.979341
-1.875,2,40.988341
-1.875,2,40.996841
-1.875,2,41.005849
-1.875,2,41.013354
-1.875,2,41.020853
-1.875,2,41.031356
-1.875,2,41.039352
-1.875,2,41.047357
-1.875,2,41.055357
-1.875,2,41.066357
-1.875,2,41.073358
-1.875,2,41.081358
-1.875,2,41.089864
-1.875,2,41.100867
-1.875,2,41.108867
-1.875,2,41.115368
-1.875,2,41.123372
-1.875,2,41.132873
-2.875,3,41.143872
-1.875,2,41.151872
-1.875,2,41.160375
-1.875,2,41.171875
-1.875,2,41.17922
-1.875,2,41.195899
-1.875,2,41.203399
-1.875,2,41.213904
-1.875,2,41.220909
-1.875,2,41.227908
-1.875,2,41.235909
-1.875,2,41.246409
-1.875,2,41.254913
-1.875,2,41.261913
-1.875,2,41.270414
-1.875,2,41.279913
-1.875,2,41.286913
-1.875,2,41.293914
-1.875,2,41.302918
-1.875,2,41.313922
-1.875,2,41.320921
-1.875,2,41.329425
-1.875,2,41.336429
-1.875,2,41.345925
-1.875,2,41.353432
-1.875,2,41.361932
-1.875,2,41.370432
-2.75,3,41.383432
-1.875,2,41.390432
-1.875,2,41.397932
-1.875,2,41.405437
-1.875,2,41.415941
-1.875,2,41.424441
-4.375,10,41.460448
-1.875,2,41.467948
-1.875,2,41.477448
-1.875,2,41.484447
-1.875,2,41.490947
-1.875,2,41.499948
-1.875,2,41.508949
-1.875,2,41.518448
-1.875,2,41.526952
-2.875,3,41.538955
-1.875,2,41.548455
-1.875,2,41.555956
-1.875,2,41.562959
-2.875,3,41.573959
-2.75,3,41.587459
-1.875,2,41.594959
-1.875,2,41.601963
-1.875,2,41.608967
-1.875,2,41.619967
-1.875,2,41.627467
-1.875,2,41.634971
-1.875,2,41.641971
-1.875,2,41.652475
-1.875,2,41.660475
-1.875,2,41.667975
-1.875,2,41.675479
-1.875,2,41.685484
-1.875,2,41.693479
-1.875,2,41.700479
-1.875,2,41.708479
-2.875,3,41.722484
-1.875,2,41.729992
-1.875,2,41.738992
-1.875,2,41.746492
-1.875,2,41.756496
-1.875,2,41.763997
-1.875,2,41.772501
-3.75,4,41.787001
-1.875,2,41.797501
-1.875,2,41.805001
-1.875,2,41.813005
-1.875,2,41.822001
-1.875,2,41.833505
-1.875,2,41.842005
-1.875,2,41.84951
-2.875,3,41.86101
-1.875,2,41.87101
-1.875,2,41.879015
-1.875,2,41.887021
-1.875,2,41.894021
-1.875,2,41.903519
-1.875,2,41.91202
-1.875,2,41.920524
-1.875,2,41.928026
-1.875,2,41.938529
-1.875,2,41.946028
-1.875,2,41.953534
-1.875,2,41.961533
-1.875,2,41.972033
-1.875,2,41.980051
-1.875,2,41.988552
-1.875,2,41.996552
-1.875,2,42.008052
-1.875,2,42.015052
-1.875,2,42.023553
-1.875,2,42.031061
-2.5,8,42.06607
-1.875,2,42.074068
-1.875,2,42.082069
-1.875,2,42.089572
-1.875,2,42.100573
-1.875,2,42.107572
-1.875,2,42.115078
-1.875,2,42.123072
-1.875,2,42.133075
-1.875,2,42.142076
-1.875,2,42.149579
-1.875,2,42.155976
-1.875,2,42.166118
-1.875,2,42.174264
-1.875,2,42.182264
-1.875,2,42.190764
-1.875,2,42.200264
-1.875,2,42.209263
-1.875,2,42.216764
-1.875,2,42.224263
-1.875,2,42.23477
-1.875,2,42.24227
-1.875,2,42.250774
-1.875,2,42.257774
-2.5,8,42.290278
-1.875,2,42.297782
-1.875,2,42.306283
-1.875,2,42.313782
-1.875,2,42.323783
-1.875,2,42.331284
-1.875,2,42.339788
-1.875,2,42.349292
-1.875,2,42.358795
-1.875,2,42.366795
-1.875,2,42.373312
-1.875,2,42.381299
-1.875,2,42.392299
-1.875,2,42.399302
-1.875,2,42.407803
-1.875,2,42.414303
-1.875,2,42.425303
-1.875,2,42.432303
-1.875,2,42.439804
-1.875,2,42.446307
-1.875,2,42.456807
-1.875,2,42.464311
-2.75,3,42.475311
-1.875,2,42.483815
-1.875,2,42.493315
-1.875,2,42.501319
-1.875,2,42.509319
-1.875,2,42.516832
-1.875,2,42.526334
-1.875,2,42.533833
-1.875,2,42.543184
-1.875,2,42.557888
-1.875,2,42.567893
-1.875,2,42.575395
-1.875,2,42.583396
-1.875,2,42.590396
-1.875,2,42.601401
-1.875,2,42.607901
-1.875,2,42.615408
-1.875,2,42.621912
-2.75,3,42.636413
-1.875,2,42.643913
-1.875,2,42.650916
-1.875,2,42.658916
-1.875,2,42.668916
-2.75,3,42.678925
-2.875,3,42.690924
-1.875,2,42.699424
-1.875,2,42.708424
-1.875,2,42.715428
-1.875,2,42.721929
-1.875,2,42.729928
-1.875,2,42.73893
-1.875,2,42.746928
-1.875,2,42.754929
-1.875,2,42.762433
-1.875,2,42.772948
-1.875,2,42.779948
-1.875,2,42.789452
-1.875,2,42.796952
-1.875,2,42.807452
-1.875,2,42.814956
-1.875,2,42.821956
-1.875,2,42.829957
-1.875,2,42.840456
-1.875,2,42.848456
-1.875,2,42.856956
-1.875,2,42.863961
-1.875,2,42.873961
-1.875,2,42.880465
-1.875,2,42.889971
-1.875,2,42.896973
-1.875,2,42.907976
-1.875,2,42.916977
-1.875,2,42.923481
-1.875,2,42.931481
-1.875,2,42.941484
-1.875,2,42.94998
-1.875,2,42.95848
-1.875,2,42.966483
-1.875,2,42.978481
-1.875,2,42.985486
-2.875,3,42.99649
-1.875,2,43.00499
-1.875,2,43.01399
-1.875,2,43.02149
-1.875,2,43.02999
-1.875,2,43.037994
-1.875,2,43.048994
-1.875,2,43.056494
-1.875,2,43.064995
-2.75,3,43.075998
-1.875,2,43.085998
-1.875,2,43.093498
-1.875,2,43.100998
-1.875,2,43.108998
-1.875,2,43.119498
-1.875,2,43.126502
-1.875,2,43.134506
-1.875,2,43.142514
-1.875,2,43.154014
-1.875,2,43.162014
-1.875,2,43.169513
-1.875,2,43.178519
-2.75,3,43.192523
-1.875,2,43.199524
-1.875,2,43.207528
-1.875,2,43.214527
-1.875,2,43.225528
-1.875,2,43.233032
-1.875,2,43.241538
-1.875,2,43.249534
-1.875,2,43.259532
-1.875,2,43.268536
-1.875,2,43.275537
-1.875,2,43.284045
-2.875,3,43.297548
-1.875,2,43.305049
-3.875,4,43.320552
-1.875,2,43.328552
-1.875,2,43.338555
-1.875,2,43.347559
-1.875,2,43.356063
-1.875,2,43.363572
-1.875,2,43.373571
-2.875,3,43.38592
-1.875,2,43.394079
-1.875,2,43.40258
-1.875,2,43.414083
-1.875,2,43.421087
-1.875,2,43.428587
-1.875,2,43.436587
-1.875,2,43.447587
-1.875,2,43.455587
-1.875,2,43.463087
-1.875,2,43.472087
-1.875,2,43.482087
-1.875,2,43.490087
-1.875,2,43.497599
-1.875,2,43.506099
-1.875,2,43.517614
-1.875,2,43.525118
-1.875,2,43.533118
-1.875,2,43.540618
-1.875,2,43.550622
-1.875,2,43.559622
-1.875,2,43.568122
-1.875,2,43.575622
-1.875,2,43.585622
-1.875,2,43.593623
-1.875,2,43.601631
-1.875,2,43.609646
-1.875,2,43.620646
-2.5,8,43.65015
-1.875,2,43.657654
-1.875,2,43.664655
-1.875,2,43.674655
-1.875,2,43.683155
-2.75,3,43.693655
-1.875,2,43.701155
-1.875,2,43.71216
-1.875,2,43.720659
-1.875,2,43.727667
-1.875,2,43.734663
-1.875,2,43.745667
-1.875,2,43.753166
-1.875,2,43.760667
-1.875,2,43.767171
-1.875,2,43.777671
-1.875,2,43.785171
-1.875,2,43.792171
-1.875,2,43.801671
-1.875,2,43.811676
-1.875,2,43.819675
-1.875,2,43.826677
-1.875,2,43.834179
-1.875,2,43.844684
-1.875,2,43.85119
-1.875,2,43.860185
-2.875,3,43.871184
-1.875,2,43.879684
-1.875,2,43.88769
-1.875,2,43.895189
-1.875,2,43.90319
-1.875,2,43.91486
-1.875,2,43.924883
-1.875,2,43.932883
-1.875,2,43.939887
-1.875,2,43.949894
-1.875,2,43.956891
-1.875,2,43.964391
-2.75,3,43.975392
-1.875,2,43.984395
-1.875,2,43.991895
-1.875,2,44.000897
-1.875,2,44.010396
-1.875,2,44.020895
-3.75,4,44.038403
-1.875,2,44.045902
-1.875,2,44.052907
-1.875,2,44.062907
-1.875,2,44.070907
-1.875,2,44.078407
-2.875,9,44.113412
-1.875,2,44.122913
-1.875,2,44.130916
-1.875,2,44.139416
-1.875,2,44.145956
-1.875,2,44.156505
-1.875,2,44.163509
-1.875,2,44.171008
-1.875,2,44.178508
-1.875,2,44.190012
-1.875,2,44.197013
-1.875,2,44.205013
-1.875,2,44.212513
-1.875,2,44.223013
-1.875,2,44.231012
-2.75,3,44.241513
-1.875,2,44.249512
-1.875,2,44.260018
-1.875,2,44.267017
-1.875,2,44.27452
-1.875,2,44.28152
-1.875,2,44.29152
-1.875,2,44.30002
-2.875,3,44.31202
-1.875,2,44.319023
-1.875,2,44.328521
-1.875,2,44.336525
-1.875,2,44.34453
-1.875,2,44.351534
-1.875,2,44.361538
-1.875,2,44.369537
-1.875,2,44.377038
-1.875,2,44.385037
-1.875,2,44.395042
-1.875,2,44.402542
-3.75,4,44.416542
-1.875,2,44.424542
-3.75,15,44.482551
-1.875,2,44.49055
-2.5,8,44.520554
-1.875,2,44.528054
-1.875,2,44.538054
-1.875,2,44.545054
-1.875,2,44.553555
-1.875,2,44.561559
-1.875,2,44.572059
-1.875,2,44.579063
-1.875,2,44.586563
-1.875,2,44.595063
-1.875,2,44.604064
-1.875,2,44.612063
-1.875,2,44.620563
-2.625,9,44.657582
-1.875,2,44.667588
-1.875,2,44.675591
-1.875,2,44.683091
-1.875,2,44.689591
-1.875,2,44.700091
-2.875,10,44.736595
-1.875,2,44.746094
-1.875,2,44.753598
-1.875,2,44.763098
-1.875,2,44.771598
-1.875,2,44.796107
-1.875,2,44.808607
-1.875,2,44.824111
-1.875,2,44.833112
-1.875,2,44.843111
-2.875,3,44.856116
-1.875,2,44.869615
-1.875,2,44.877121
-1.875,2,44.885124
-1.875,2,44.894128
-1.875,2,44.90363
-1.875,2,44.912128
-1.875,2,44.918632
-1.875,2,44.928131
-1.875,2,44.938632
-1.875,2,44.945632
-1.875,2,44.954131
-1.875,2,44.961131
-1.875,2,44.971136
-1.875,2,44.978636
-1.875,2,44.98664
-1.875,2,44.995641
-1.875,2,45.006645
-1.875,2,45.014145
-1.875,2,45.021145
-1.875,2,45.030149
-1.875,2,45.041648
-1.875,2,45.049149
-1.875,2,45.056649
-1.875,2,45.066648
-1.875,2,45.079652
-2.875,3,45.091657
-1.875,2,45.100157
-1.875,2,45.10816
-1.875,2,45.119161
-1.875,2,45.126662
-1.875,2,45.134165
-1.875,2,45.142666
-1.875,2,45.152665
-1.875,2,45.160665
-1.875,2,45.167667
-1.875,2,45.17567
-1.875,2,45.18667
-1.875,2,45.193675
-1.875,2,45.200675
-1.875,2,45.208679
-1.875,2,45.220179
-2.75,3,45.230679
-1.875,2,45.237683
-1.875,2,45.246684
-1.875,2,45.255683
-1.875,2,45.263183
-1.875,2,45.271597
-1.875,2,45.282683
-1.875,2,45.293183
-1.875,2,45.299687
-1.875,2,45.307687
-1.875,2,45.314693
-1.875,2,45.324691
-1.875,2,45.332191
-1.875,2,45.339695
-1.875,2,45.347695
-1.875,2,45.358195
-1.875,2,45.365695
-2.75,3,45.376695
-1.875,2,45.385195
-1.875,2,45.396199
-1.875,2,45.403204
-1.875,2,45.411203
-2.5,8,45.441202
-1.875,2,45.451704
-2.5,8,45.481204
-1.875,2,45.489709
-1.875,2,45.49771
-3.75,4,45.516214
-1.875,2,45.523714
-1.875,2,45.532218
-1.875,2,45.539717
-1.875,2,45.549722
-1.875,2,45.557221
-1.875,2,45.566222
-1.875,2,45.573222
-1.875,2,45.583222
-1.875,2,45.590222
-1.875,2,45.597726
-1.875,2,45.606231
-1.875,2,45.615731
-1.875,2,45.624731
-1.875,2,45.631734
-1.875,2,45.639236
-1.875,2,45.64924
-1.875,2,45.65674
-1.875,2,45.66424
-1.875,2,45.67174
-1.875,2,45.682739
-1.875,2,45.689241
-1.875,2,45.696747
-1.875,2,45.704247
-1.875,2,45.714251
-1.875,2,45.721751
-1.875,2,45.729751
-1.875,2,45.739255
-1.875,2,45.74926
-1.875,2,45.75676
-1.875,2,45.765264
-1.875,2,45.772763
-1.875,2,45.783263
-1.875,2,45.790765
-1.875,2,45.798764
-1.875,2,45.808268
-1.875,2,45.817779
-1.875,2,45.826271
-1.875,2,45.834276
-2.75,3,45.846276
-1.875,2,45.855776
-1.875,2,45.86328
-3.75,4,45.87878
-1.875,2,45.885784
-1.875,2,45.897284
-1.875,2,45.903787
-1.875,2,45.911793
-1.875,2,45.919792
-1.875,2,45.930797
-1.875,2,45.938298
-1.875,2,45.946301
-1.875,2,45.953801
-1.875,2,45.963801
-1.875,2,45.971802
-1.875,2,45.978801
-1.875,2,45.987802
-1.875,2,45.997302
-3.75,4,46.012301
-1.875,2,46.020308
-1.875,2,46.028314
-1.875,2,46.038318
-1.875,2,46.045813
-1.875,2,46.054313
-1.875,2,46.061812
-1.875,2,46.071317
-1.875,2,46.078817
-1.875,2,46.086318
-1.875,2,46.094817
-1.875,2,46.104317
-1.875,2,46.113317
-1.875,2,46.121322
-1.875,2,46.128308
-1.875,2,46.139326
-1.875,2,46.14733
-1.875,2,46.154831
-1.875,2,46.162334
-1.875,2,46.173334
-1.875,2,46.181334
-1.875,2,46.188834
-1.875,2,46.196333
-1.875,2,46.206334
-1.875,2,46.213834
-1.875,2,46.220834
