#{"t_start": 1768230433.6103673, "env_id": "None"}
r,l,t
-1.875,2,82.569033
-1.875,2,82.574036
-1.875,2,82.581043
-1.875,2,82.586565
-1.875,2,82.593573
-2.875,3,82.60058
-1.875,2,82.606581
-1.875,2,82.612089
-1.875,2,82.618604
-1.875,2,82.622603
-1.875,2,82.62812
-1.875,2,82.632621
-1.875,2,82.640132
-1.875,2,82.645135
-1.875,2,82.650135
-1.875,2,82.654648
-1.875,2,82.66115
-1.875,2,82.66566
-1.875,2,82.67016
-1.875,2,82.67417
-1.875,2,82.680674
-1.875,2,82.684681
-1.875,2,82.690184
-1.875,2,82.69469
-1.875,2,82.701715
-1.875,2,82.706224
-2.75,3,82.712724
-1.875,2,82.718234
-1.875,2,82.725241
-1.875,2,82.72975
-1.875,2,82.734261
-1.875,2,82.739764
-1.875,2,82.758784
-1.875,2,82.763787
-1.875,2,82.768298
-1.875,2,82.772797
-1.875,2,82.779811
-1.875,2,82.784311
-1.875,2,82.789312
-1.875,2,82.793811
-1.875,2,82.800819
-1.875,2,82.80582
-1.875,2,82.810319
-1.875,2,82.814817
-1.875,2,82.821323
-1.875,2,82.82533
-1.875,2,82.830838
-1.875,2,82.835353
-1.875,2,82.842354
-1.875,2,82.846364
-1.875,2,82.851865
-1.875,2,82.857364
-1.875,2,82.864375
-1.875,2,82.869378
-1.875,2,82.873754
-1.875,2,82.879368
-1.875,2,82.886379
-1.875,2,82.89188
-1.875,2,82.897389
-1.875,2,82.901891
-1.875,2,82.91039
-1.875,2,82.915889
-1.875,2,82.920892
-1.875,2,82.926901
-1.875,2,82.933914
-1.875,2,82.938421
-1.875,2,82.942921
-1.875,2,82.947933
-1.875,2,82.955432
-3.5,9,82.976959
-1.875,2,82.98196
-1.875,2,82.986474
-1.875,2,82.992974
-1.875,2,82.99799
-1.875,2,83.002489
-1.875,2,83.007491
-1.875,2,83.01449
-1.875,2,83.01899
-1.875,2,83.022993
-1.875,2,83.028008
-1.875,2,83.035017
-1.875,2,83.039524
-1.875,2,83.044024
-1.875,2,83.048523
-1.875,2,83.055026
-1.875,2,83.060027
-1.875,2,83.065039
-1.875,2,83.069541
-1.875,2,83.076556
-1.875,2,83.081555
-1.875,2,83.086074
-1.875,2,83.091076
-2.75,3,83.100076
-1.875,2,83.104082
-1.875,2,83.109088
-1.875,2,83.1136
-1.875,2,83.12061
-1.875,2,83.125112
-1.875,2,83.12911
-1.875,2,83.134121
-1.875,2,83.141625
-1.875,2,83.146136
-1.875,2,83.151135
-3.75,4,83.161656
-1.875,2,83.169156
-1.875,2,83.173663
-1.875,2,83.178671
-1.875,2,83.184178
-1.875,2,83.191681
-1.875,2,83.196192
-1.875,2,83.200691
-1.875,2,83.206202
-1.875,2,83.213204
-1.875,2,83.217703
-1.875,2,83.222207
-1.875,2,83.226715
-1.875,2,83.235214
-3.75,4,83.248228
-1.875,2,83.252728
-1.875,2,83.258238
-2.875,3,83.267252
-1.875,2,83.271752
-1.875,2,83.27676
-1.875,2,83.28176
-1.875,2,83.288766
-1.875,2,83.29377
-1.875,2,83.299278
-1.875,2,83.303777
-1.875,2,83.31078
-1.875,2,83.315797
-1.875,2,83.320301
-1.875,2,83.324307
-1.875,2,83.331317
-1.875,2,83.336816
-1.875,2,83.342816
-1.875,2,83.350326
-3.75,4,83.362849
-1.875,2,83.367351
-1.875,2,83.372851
-2.875,3,83.379857
-1.875,2,83.38637
-1.875,2,83.390872
-1.875,2,83.39538
-1.875,2,83.399881
-1.875,2,83.406397
-1.875,2,83.410895
-1.875,2,83.414901
-1.875,2,83.419904
-1.875,2,83.427425
-1.875,2,83.431925
-1.875,2,83.436935
-1.875,2,83.44244
-1.875,2,83.45094
-1.875,2,83.45644
-1.875,2,83.464451
-1.875,2,83.470953
-1.875,2,83.477961
-1.875,2,83.482961
-1.875,2,83.487972
-1.875,2,83.492472
-1.875,2,83.499474
-1.875,2,83.503972
-1.875,2,83.508975
-1.875,2,83.512975
-3.75,4,83.524494
-1.875,2,83.5295
-1.875,2,83.534004
-1.875,2,83.539517
-1.875,2,83.546517
-1.875,2,83.551017
-1.875,2,83.55852
-1.875,2,83.563528
-1.875,2,83.570539
-1.875,2,83.575542
-1.875,2,83.580043
-3.75,4,83.589046
-1.875,2,83.596564
-1.875,2,83.601064
-2.875,10,83.622582
-1.875,2,83.628098
-1.875,2,83.634604
-1.875,2,83.639108
-1.875,2,83.643611
-2.875,10,83.666123
-1.875,2,83.672627
-1.875,2,83.677637
-1.875,2,83.682638
-1.875,2,83.68717
-1.875,2,83.69267
-1.875,2,83.697685
-1.875,2,83.702183
-1.875,2,83.706682
-1.875,2,83.713182
-1.875,2,83.718185
-1.875,2,83.722689
-1.875,2,83.727202
-1.875,2,83.732707
-1.875,2,83.738219
-1.875,2,83.742722
-1.875,2,83.748232
-1.875,2,83.755732
-1.875,2,83.761233
-1.875,2,83.766233
-1.875,2,83.771237
-1.875,2,83.778248
-1.875,2,83.782748
-1.875,2,83.788256
-1.875,2,83.793759
-2.875,3,83.802766
-1.875,2,83.808267
-1.875,2,83.813775
-1.875,2,83.818782
-1.875,2,83.825292
-3.75,4,83.833809
-1.875,2,83.838308
-1.875,2,83.842809
-1.875,2,83.84982
-1.875,2,83.853824
-1.875,2,83.858335
-1.875,2,83.863337
-1.875,2,83.869836
-1.875,2,83.874343
-1.875,2,83.878846
-1.875,2,83.884356
-1.875,2,83.891362
-1.875,2,83.895873
-1.875,2,83.900373
-1.875,2,83.905383
-1.875,2,83.911881
-1.875,2,83.916387
-1.875,2,83.921385
-1.875,2,83.9259
-1.875,2,83.932909
-1.875,2,83.936927
-1.875,2,83.941926
-1.875,2,83.946448
-1.875,2,83.952946
-1.875,2,83.958458
-1.875,2,83.962962
-1.875,2,83.967974
-1.875,2,83.975474
-1.875,2,83.979484
-1.875,2,83.983988
-1.875,2,83.988497
-1.875,2,83.996007
-1.875,2,84.001008
-1.875,2,84.006007
-1.875,2,84.010507
-1.875,2,84.017008
-1.875,2,84.022008
-1.875,2,84.025509
-1.875,2,84.030514
-1.875,2,84.037528
-1.875,2,84.042028
-1.875,2,84.047043
-1.875,2,84.051545
-1.875,2,84.059064
-2.75,3,84.066074
-1.875,2,84.071574
-1.875,2,84.076574
-3.75,4,84.088589
-1.875,2,84.093616
-1.875,2,84.099624
-1.875,2,84.103929
-1.875,2,84.120578
-1.875,2,84.125079
-1.875,2,84.129601
-1.875,2,84.13411
-1.875,2,84.140613
-1.875,2,84.14512
-1.875,2,84.150123
-1.875,2,84.154631
-1.875,2,84.162633
-1.875,2,84.169144
-1.875,2,84.174645
-1.875,2,84.182145
-1.875,2,84.190654
-1.875,2,84.195663
-3.875,4,84.204175
-1.875,2,84.210177
-1.875,2,84.217178
-1.875,2,84.221678
-1.875,2,84.226678
-2.75,3,84.232682
-1.875,2,84.240191
-1.875,2,84.2452
-1.875,2,84.250204
-1.875,2,84.25521
-2.875,3,84.265227
-1.875,2,84.271079
-1.875,2,84.275948
-1.875,2,84.281446
-1.875,2,84.289949
-1.875,2,84.296462
-1.875,2,84.302465
-1.875,2,84.307474
-1.875,2,84.314488
-1.875,2,84.318992
-1.875,2,84.323992
-1.875,2,84.329491
-1.875,2,84.335991
-1.875,2,84.339991
-1.875,2,84.345507
-1.875,2,84.351506
-1.875,2,84.359019
-1.875,2,84.364528
-1.875,2,84.370531
-1.875,2,84.377541
-1.875,2,84.385561
-1.875,2,84.39156
-1.875,2,84.398071
-3.75,4,84.407083
-1.875,2,84.414093
-1.875,2,84.419096
-1.875,2,84.423597
-1.875,2,84.429097
-1.875,2,84.435602
-3.75,4,84.446112
-1.875,2,84.450612
-1.875,2,84.455621
-1.875,2,84.462622
-1.875,2,84.467134
-1.875,2,84.471633
-1.875,2,84.476646
-1.875,2,84.484146
-1.875,2,84.48865
-1.875,2,84.49365
-1.875,2,84.49815
-1.875,2,84.505662
-1.875,2,84.510665
-1.875,2,84.515174
-1.875,2,84.519677
-1.875,2,84.526184
-1.875,2,84.530693
-1.875,2,84.536193
-1.875,2,84.541194
-1.875,2,84.547704
-1.875,2,84.552204
-1.875,2,84.557215
-1.875,2,84.561714
-1.875,2,84.569226
-1.875,2,84.574233
-1.875,2,84.579736
-1.875,2,84.584267
-3.875,4,84.596278
-1.875,2,84.601278
-1.875,2,84.606794
-1.875,2,84.610793
-1.875,2,84.617802
-1.875,2,84.622802
-1.875,2,84.62731
-2.75,3,84.634326
-1.875,2,84.641329
-1.875,2,84.646841
-1.875,2,84.65134
-1.875,2,84.65634
-1.875,2,84.663847
-1.875,2,84.668854
-1.875,2,84.673859
-1.875,2,84.677867
-1.875,2,84.685375
-1.875,2,84.690376
-1.875,2,84.694884
-1.875,2,84.699884
-2.75,3,84.709384
-1.875,2,84.712888
-1.875,2,84.7179
-1.875,2,84.722908
-1.875,2,84.729925
-1.875,2,84.734432
-1.875,2,84.739436
-1.875,2,84.74394
-1.875,2,84.750448
-1.875,2,84.755458
-1.875,2,84.759958
-1.875,2,84.764458
-1.875,2,84.771963
-1.875,2,84.776478
-1.875,2,84.781477
-1.875,2,84.785986
-1.875,2,84.792486
-1.875,2,84.797503
-1.875,2,84.802507
-1.875,2,84.807507
-1.875,2,84.815018
-1.875,2,84.819858
-1.875,2,84.824536
-1.875,2,84.829043
-1.875,2,84.835556
-1.875,2,84.840556
-1.875,2,84.844563
-2.875,3,84.851567
-1.875,2,84.858078
-1.875,2,84.863078
-1.875,2,84.867079
-1.875,2,84.872581
-1.875,2,84.880091
-2.875,3,84.887101
-1.875,2,84.894108
-1.875,2,84.899616
-1.875,2,84.907617
-1.875,2,84.912119
-2.5,8,84.930163
-2.75,3,84.936673
-1.875,2,84.944187
-1.875,2,84.949693
-1.875,2,84.95519
-1.875,2,84.960191
-1.875,2,84.968694
-1.875,2,84.973702
-1.875,2,84.97821
-1.875,2,84.982711
-1.875,2,84.990726
-1.875,2,84.995739
-1.875,2,85.00024
-1.875,2,85.004748
-1.875,2,85.012756
-1.875,2,85.017256
-1.875,2,85.02126
-1.875,2,85.025772
-1.875,2,85.032782
-1.875,2,85.038292
-1.875,2,85.042792
-1.875,2,85.047803
-1.875,2,85.054304
-1.875,2,85.059803
-1.875,2,85.064304
-1.875,2,85.06931
-1.875,2,85.076324
-1.875,2,85.080824
-1.875,2,85.085835
-1.875,2,85.090336
-1.875,2,85.097346
-1.875,2,85.102346
-1.875,2,85.106857
-1.875,2,85.111356
-3.5,9,85.132868
-1.875,2,85.137879
-1.875,2,85.142379
-1.875,2,85.146892
-1.875,2,85.154406
-1.875,2,85.159909
-1.875,2,85.164419
-1.875,2,85.170917
-1.875,2,85.178421
-1.875,2,85.182425
-1.875,2,85.18794
-3.75,4,85.197947
-1.875,2,85.204948
-1.875,2,85.209451
-1.875,2,85.213771
-1.875,2,85.218462
-1.875,2,85.224962
-1.875,2,85.229962
-1.875,2,85.234471
-1.875,2,85.240477
-1.875,2,85.248492
-3.75,4,85.258502
-1.875,2,85.263001
-1.875,2,85.269002
-1.875,2,85.276009
-1.875,2,85.280509
-1.875,2,85.286019
-1.875,2,85.290519
-1.875,2,85.29703
-2.5,8,85.31673
-1.875,2,85.320731
-1.875,2,85.325239
-1.875,2,85.332753
-1.875,2,85.337253
-1.875,2,85.342259
-1.875,2,85.346272
-1.875,2,85.352776
-1.875,2,85.357783
-1.875,2,85.362285
-1.875,2,85.36679
-1.875,2,85.373289
-1.875,2,85.377288
-1.875,2,85.381789
-1.875,2,85.385796
-1.875,2,85.392802
-1.875,2,85.397815
-1.875,2,85.40382
-1.875,2,85.408331
-1.875,2,85.415842
-1.875,2,85.421341
-1.875,2,85.42784
-1.875,2,85.43334
-1.875,2,85.44034
-1.875,2,85.444849
-1.875,2,85.449352
-1.875,2,85.453858
-1.875,2,85.460865
-1.875,2,85.465378
-1.875,2,85.469712
-1.875,2,85.48187
-1.875,2,85.488879
-1.875,2,85.49288
-1.875,2,85.497891
-1.875,2,85.50289
-1.875,2,85.508903
-1.875,2,85.513911
-1.875,2,85.518914
-2.5,8,85.538428
-1.875,2,85.544935
-1.875,2,85.550439
-1.875,2,85.554945
-2.5,8,85.575955
-1.875,2,85.585969
-1.875,2,85.59347
-1.875,2,85.598478
-1.875,2,85.602477
-1.875,2,85.609987
-1.875,2,85.614496
-1.875,2,85.619999
-1.875,2,85.624505
-1.875,2,85.632016
-1.875,2,85.636527
-1.875,2,85.641531
-1.875,2,85.646031
-1.875,2,85.65353
-2.75,3,85.660534
-1.875,2,85.665535
-1.875,2,85.670534
-1.875,2,85.677042
-1.875,2,85.682543
-1.875,2,85.687054
-1.875,2,85.692054
-1.875,2,85.699061
-1.875,2,85.703564
-1.875,2,85.708072
-1.875,2,85.712572
-1.875,2,85.719583
-1.875,2,85.72409
-1.875,2,85.728609
-1.875,2,85.732607
-1.875,2,85.74011
-1.875,2,85.744123
-1.875,2,85.749135
-2.5,8,85.767159
-1.875,2,85.773668
-1.875,2,85.778677
-1.875,2,85.782677
-1.875,2,85.787688
-1.875,2,85.7947
-1.875,2,85.799204
-1.875,2,85.804711
-1.875,2,85.809214
-1.875,2,85.816225
-1.875,2,85.820725
-1.875,2,85.825237
-1.875,2,85.829741
-1.875,2,85.837256
-1.875,2,85.841759
-1.875,2,85.846771
-1.875,2,85.851773
-1.875,2,85.859272
-1.875,2,85.864271
-1.875,2,85.869275
-1.875,2,85.873778
-1.875,2,85.881289
-1.875,2,85.886807
-1.875,2,85.891307
-1.875,2,85.89682
-1.875,2,85.90482
-1.875,2,85.90882
-1.875,2,85.912823
-1.875,2,85.918835
-1.875,2,85.925844
-1.875,2,85.930352
-1.875,2,85.935364
-1.875,2,85.939863
-1.875,2,85.946376
-1.875,2,85.950375
-1.875,2,85.955894
-1.875,2,85.959893
-1.875,2,85.967393
-1.875,2,85.971892
-1.875,2,85.976896
-1.875,2,85.981405
-1.875,2,85.988413
-1.875,2,85.993414
-1.875,2,85.998414
-1.875,2,86.002914
-1.875,2,86.010421
-1.875,2,86.014929
-1.875,2,86.019432
-1.875,2,86.024941
-1.875,2,86.032944
-1.875,2,86.038953
-1.875,2,86.044961
-3.75,4,86.054986
-1.875,2,86.06249
-1.875,2,86.068617
-1.875,2,86.073616
-1.875,2,86.078617
-1.875,2,86.085633
-1.875,2,86.090131
-1.875,2,86.094631
-1.875,2,86.099631
-1.875,2,86.107147
-1.875,2,86.111146
-1.875,2,86.11566
-1.875,2,86.12066
-1.875,2,86.127672
-1.875,2,86.132179
-1.875,2,86.137191
-1.875,2,86.143696
-1.875,2,86.151202
-1.875,2,86.156214
-1.875,2,86.162215
-1.875,2,86.167229
-1.875,2,86.174731
-1.875,2,86.179731
-1.875,2,86.184729
-1.875,2,86.189233
-1.875,2,86.196748
-2.875,3,86.202748
-1.875,2,86.207761
-1.875,2,86.21276
-1.875,2,86.220272
-1.875,2,86.224771
-1.875,2,86.229275
-1.875,2,86.234291
-1.875,2,86.242294
-1.875,2,86.247308
-1.875,2,86.25181
-1.875,2,86.25632
-1.875,2,86.264327
-1.875,2,86.27033
-1.875,2,86.274841
-1.875,2,86.278844
-1.875,2,86.285844
-1.875,2,86.291344
-1.875,2,86.295844
-2.875,3,86.302347
-1.875,2,86.308914
-1.875,2,86.313988
-1.875,2,86.318496
-1.875,2,86.323498
-1.875,2,86.330506
-1.875,2,86.335007
-1.875,2,86.340006
-2.875,3,86.347521
-1.875,2,86.355531
-1.875,2,86.360031
-1.875,2,86.36504
-1.875,2,86.370044
-1.875,2,86.376052
-1.875,2,86.381059
-1.875,2,86.386074
-1.875,2,86.390574
-1.875,2,86.398075
-1.875,2,86.402078
-1.875,2,86.407589
-1.875,2,86.412089
-1.875,2,86.418597
-1.875,2,86.423601
-1.875,2,86.428108
-1.875,2,86.432619
-1.875,2,86.439631
-1.875,2,86.444138
-1.875,2,86.448641
-1.875,2,86.452641
-1.875,2,86.460152
-1.875,2,86.465161
-1.875,2,86.470665
-1.875,2,86.475665
-1.875,2,86.482668
-1.875,2,86.487026
-1.875,2,86.491689
-3.75,4,86.502188
-1.875,2,86.509696
-1.875,2,86.514204
-1.875,2,86.519711
-1.875,2,86.52472
-3.625,10,86.552759
-1.875,2,86.557268
-1.875,2,86.561768
-1.875,2,86.567274
-1.875,2,86.575281
-2.5,8,86.596301
-1.875,2,86.601301
-1.875,2,86.606301
-1.875,2,86.6143
-1.875,2,86.618804
-1.875,2,86.624312
-1.875,2,86.629317
-1.875,2,86.637345
-1.875,2,86.642345
-1.875,2,86.647855
-1.875,2,86.652946
-2.75,3,86.661951
-1.875,2,86.666961
-1.875,2,86.672462
-2.5,8,86.691997
-1.875,2,86.699509
-3.75,4,86.709522
-1.875,2,86.714522
-1.875,2,86.719525
-1.875,2,86.726037
-1.875,2,86.732547
-1.875,2,86.737057
-1.875,2,86.742558
-1.875,2,86.750569
-1.875,2,86.755569
-1.875,2,86.761569
-1.875,2,86.767069
-1.875,2,86.774584
-1.875,2,86.780587
-1.875,2,86.785599
-1.875,2,86.790098
-1.875,2,86.797614
-1.875,2,86.803113
-1.875,2,86.808613
-1.875,2,86.812614
-1.875,2,86.820625
-2.5,8,86.845255
-3.75,4,86.857766
-1.875,2,86.862766
-1.875,2,86.87029
-1.875,2,86.87529
-1.875,2,86.879791
-1.875,2,86.884803
-1.875,2,86.891806
-1.875,2,86.897322
-1.875,2,86.902321
-1.875,2,86.908334
-1.875,2,86.915848
-1.875,2,86.923851
-1.875,2,86.930347
-1.875,2,86.935364
-1.875,2,86.94337
-1.875,2,86.948878
-1.875,2,86.95338
-1.875,2,86.958387
-2.875,3,86.969387
-1.875,2,86.973887
-1.875,2,86.978895
-1.875,2,86.984403
-1.875,2,86.991906
-1.875,2,86.996921
-1.875,2,87.001918
-1.875,2,87.006917
-1.875,2,87.013928
-1.875,2,87.018932
-1.875,2,87.024444
-1.875,2,87.029444
-1.875,2,87.035944
-1.875,2,87.040944
-1.875,2,87.046964
-2.75,3,87.05498
-1.875,2,87.061984
-1.875,2,87.067499
-1.875,2,87.071999
-1.875,2,87.076509
-2.5,8,87.099031
-1.875,2,87.103088
-1.875,2,87.108601
-1.875,2,87.113605
-1.875,2,87.120612
-1.875,2,87.12562
-1.875,2,87.13112
-1.875,2,87.13662
-1.875,2,87.144131
-1.875,2,87.149134
-1.875,2,87.153637
-1.875,2,87.158146
-1.875,2,87.165157
-2.875,3,87.171662
-1.875,2,87.176175
-1.875,2,87.180672
-1.875,2,87.187675
-1.875,2,87.192175
-1.875,2,87.196682
-1.875,2,87.201183
-3.75,4,87.211686
-1.875,2,87.216197
-1.875,2,87.220196
-2.875,3,87.226209
-1.875,2,87.233713
-1.875,2,87.238713
-1.875,2,87.243716
-1.875,2,87.248223
-1.875,2,87.255734
-1.875,2,87.260737
-1.875,2,87.265251
-1.875,2,87.270251
-1.875,2,87.277259
-1.875,2,87.281759
-1.875,2,87.286263
-1.875,2,87.290763
-1.875,2,87.298774
-1.875,2,87.303778
-1.875,2,87.308289
-1.875,2,87.314296
-1.875,2,87.320802
-1.875,2,87.32531
-1.875,2,87.32981
-1.875,2,87.334326
-1.875,2,87.341329
-1.875,2,87.345829
-1.875,2,87.350832
-1.875,2,87.355342
-1.875,2,87.362344
-1.875,2,87.367358
-1.875,2,87.372357
-1.875,2,87.376868
-2.5,8,87.39888
-1.875,2,87.403383
-1.875,2,87.40789
-1.875,2,87.41239
-1.875,2,87.4199
-1.875,2,87.424407
-1.875,2,87.42891
-1.875,2,87.433913
-1.875,2,87.441411
-1.875,2,87.445937
-1.875,2,87.450436
-1.875,2,87.45494
-1.875,2,87.461443
-1.875,2,87.466455
-1.875,2,87.470958
-1.875,2,87.475971
-1.875,2,87.482475
-1.875,2,87.487486
-1.875,2,87.491985
-1.875,2,87.496485
-1.875,2,87.502488
-1.875,2,87.507498
-1.875,2,87.512498
-1.875,2,87.517009
-1.875,2,87.524008
-1.875,2,87.528507
-1.875,2,87.533521
-1.875,2,87.538029
-1.875,2,87.545029
-1.875,2,87.549529
-1.875,2,87.554529
-1.875,2,87.559532
-1.875,2,87.567032
-1.875,2,87.571533
-1.875,2,87.576543
-1.875,2,87.581046
-1.875,2,87.588055
-2.875,3,87.594055
-1.875,2,87.599055
-1.875,2,87.604055
-1.875,2,87.610563
-1.875,2,87.615074
-1.875,2,87.619074
-1.875,2,87.623577
-1.875,2,87.630585
-1.875,2,87.635603
-1.875,2,87.639603
-1.875,2,87.64461
-1.875,2,87.652114
-1.875,2,87.656614
-1.875,2,87.661118
-1.875,2,87.665618
-1.875,2,87.673117
-1.875,2,87.678646
-1.875,2,87.684154
-1.875,2,87.689656
-1.875,2,87.70017
-1.875,2,87.705182
-1.875,2,87.709183
-1.875,2,87.713683
-1.875,2,87.721186
-1.875,2,87.726197
-1.875,2,87.731198
-3.75,4,87.74022
-2.5,8,87.761231
-1.875,2,87.76623
-1.875,2,87.771177
-1.875,2,87.776748
-1.875,2,87.783751
-2.75,3,87.790763
-1.875,2,87.795773
-1.875,2,87.800774
-1.875,2,87.808274
-1.875,2,87.813279
-1.875,2,87.818286
-1.875,2,87.822287
-1.875,2,87.829299
-1.875,2,87.833337
-1.875,2,87.837849
-1.875,2,87.842348
-1.875,2,87.849362
-1.875,2,87.853364
-1.875,2,87.857868
-1.875,2,87.861869
-1.875,2,87.869369
-1.875,2,87.873368
-1.875,2,87.878874
-1.875,2,87.885384
-1.875,2,87.892387
-2.875,3,87.900898
-1.875,2,87.905907
-1.875,2,87.910413
-1.875,2,87.917413
-1.875,2,87.922419
-1.875,2,87.927431
-3.75,4,87.936975
-1.875,2,87.943974
-1.875,2,87.948975
-1.875,2,87.953483
-1.875,2,87.957991
-1.875,2,87.965003
-1.875,2,87.970502
-1.875,2,87.975503
-1.875,2,87.980006
-1.875,2,87.98702
-3.75,4,87.996055
-1.875,2,88.000555
-1.875,2,88.005568
-1.875,2,88.012568
-1.875,2,88.016568
-1.875,2,88.020568
-1.875,2,88.026084
-1.875,2,88.032589
-1.875,2,88.037622
-1.875,2,88.042123
-1.875,2,88.047134
-1.875,2,88.053637
-1.875,2,88.058145
-1.875,2,88.062644
-2.75,3,88.070157
-1.875,2,88.077161
-1.875,2,88.082661
-1.875,2,88.08766
-1.875,2,88.09467
-1.875,2,88.101176
-1.875,2,88.105687
-1.875,2,88.110188
-1.875,2,88.115201
-2.5,8,88.136241
-1.875,2,88.140242
-1.875,2,88.144749
-1.875,2,88.148753
-1.875,2,88.155763
-1.875,2,88.159763
-1.875,2,88.164271
-1.875,2,88.168775
-1.875,2,88.176283
-1.875,2,88.182284
-1.875,2,88.186783
-1.875,2,88.194288
-1.875,2,88.213433
-1.875,2,88.217939
-1.875,2,88.22244
-1.875,2,88.227939
-1.875,2,88.234943
-1.875,2,88.240946
-1.875,2,88.245964
-1.875,2,88.250464
-1.875,2,88.257474
-1.875,2,88.261975
-1.875,2,88.266485
-1.875,2,88.270985
-1.875,2,88.277497
-1.875,2,88.283
-1.875,2,88.288501
-1.875,2,88.294503
-1.875,2,88.302009
-1.875,2,88.306523
-1.875,2,88.311522
-1.875,2,88.316534
-1.875,2,88.323608
-1.875,2,88.328108
-1.875,2,88.333115
-1.875,2,88.339114
-1.875,2,88.346125
-1.875,2,88.350626
-1.875,2,88.355636
-1.875,2,88.361136
-1.875,2,88.368147
-1.875,2,88.372647
-1.875,2,88.377649
-1.875,2,88.382647
-2.5,8,88.403654
-1.875,2,88.408668
-1.875,2,88.412668
-1.875,2,88.417679
-1.875,2,88.424189
-1.875,2,88.429192
-1.875,2,88.433692
-1.875,2,88.438191
-1.875,2,88.445207
-1.875,2,88.449711
-1.875,2,88.454719
-1.875,2,88.459223
-1.875,2,88.465733
-1.875,2,88.470734
-1.875,2,88.475243
-1.875,2,88.479233
-1.875,2,88.486242
-1.875,2,88.490742
-1.875,2,88.494746
-2.5,8,88.512394
-1.875,2,88.519411
-1.875,2,88.524419
-1.875,2,88.529422
-1.875,2,88.534421
-1.875,2,88.540922
-1.875,2,88.546434
-2.875,3,88.552434
-1.875,2,88.557934
-1.875,2,88.564938
-1.875,2,88.568942
-1.875,2,88.573445
-1.875,2,88.578454
-1.875,2,88.585465
-1.875,2,88.589967
-1.875,2,88.595484
-1.875,2,88.599983
-2.5,8,88.621996
-1.875,2,88.627013
-1.875,2,88.632515
-1.875,2,88.637025
-3.75,4,88.649035
-1.875,2,88.654035
-1.875,2,88.658543
-1.875,2,88.663548
-1.875,2,88.670059
-2.875,3,88.67658
-1.875,2,88.680579
-1.875,2,88.685593
-1.875,2,88.692591
-1.875,2,88.697094
-1.875,2,88.701097
-1.875,2,88.705609
-1.875,2,88.712108
-1.875,2,88.716608
-1.875,2,88.721608
-1.875,2,88.726614
-1.875,2,88.734123
-1.875,2,88.739129
-1.875,2,88.743633
-1.875,2,88.749141
-1.875,2,88.75664
-1.875,2,88.761643
-1.875,2,88.767154
-1.875,2,88.772654
-1.875,2,88.780157
-1.875,2,88.785168
-1.875,2,88.790172
-1.875,2,88.795685
-1.875,2,88.802685
-1.875,2,88.807198
-1.875,2,88.812698
-1.875,2,88.817198
-2.75,3,88.826216
-1.875,2,88.83122
-1.875,2,88.835732
-1.875,2,88.840736
-1.875,2,88.848248
-1.875,2,88.853249
-1.875,2,88.857749
-2.75,3,88.86526
-1.875,2,88.872259
-1.875,2,88.877269
-1.875,2,88.881769
-1.875,2,88.886279
-1.875,2,88.893282
-1.875,2,88.898286
-1.875,2,88.902786
-1.875,2,88.90729
-1.875,2,88.914294
-1.875,2,88.918794
-1.875,2,88.923305
-1.875,2,88.927315
-1.875,2,88.934324
-1.875,2,88.939837
-1.875,2,88.944344
-1.875,2,88.948847
-1.875,2,88.955356
-1.875,2,88.960355
-1.875,2,88.964855
-1.875,2,88.96986
-1.875,2,88.976371
-1.875,2,88.981371
-1.875,2,88.985882
-2.875,3,88.992382
-1.875,2,88.998955
-1.875,2,89.003552
-1.875,2,89.008588
-1.875,2,89.013595
-1.875,2,89.020103
-1.875,2,89.025603
-1.875,2,89.033626
-1.875,2,89.040206
-1.875,2,89.046745
-1.875,2,89.051748
-1.875,2,89.05576
-1.875,2,89.06026
-1.875,2,89.067275
-1.875,2,89.071776
-1.875,2,89.075787
-1.875,2,89.080787
-1.875,2,89.087299
-1.875,2,89.091799
-2.5,8,89.109321
-1.875,2,89.113821
-1.875,2,89.121327
-1.875,2,89.126332
-1.875,2,89.131831
-1.875,2,89.137347
-1.875,2,89.144354
-3.75,4,89.153364
-1.875,2,89.158876
-1.875,2,89.163376
-1.875,2,89.170376
-1.875,2,89.174384
-1.875,2,89.179388
-1.875,2,89.183895
-1.875,2,89.190398
-1.875,2,89.195409
-1.875,2,89.200409
-1.875,2,89.204909
-1.875,2,89.211912
-1.875,2,89.216423
-1.875,2,89.221424
-1.875,2,89.227935
-1.875,2,89.235435
-1.875,2,89.240935
-1.875,2,89.245949
-1.875,2,89.25045
-1.875,2,89.257461
-1.875,2,89.261964
-1.875,2,89.266979
-1.875,2,89.270978
-1.875,2,89.277979
-1.875,2,89.282479
-2.75,3,89.288988
-1.875,2,89.292488
-1.875,2,89.300002
-1.875,2,89.304509
-1.875,2,89.308512
-1.875,2,89.313012
-1.875,2,89.320015
-1.875,2,89.325028
-2.875,3,89.332032
-1.875,2,89.337532
-1.875,2,89.34604
-1.875,2,89.350039
-1.875,2,89.354046
-1.875,2,89.358049
-1.875,2,89.365057
-1.875,2,89.369559
-1.875,2,89.374064
-1.875,2,89.379071
-1.875,2,89.386071
-1.875,2,89.390575
-1.875,2,89.395586
-1.875,2,89.400086
-1.875,2,89.407098
-2.875,3,89.413602
-1.875,2,89.418111
-1.875,2,89.422611
-1.875,2,89.430121
-1.875,2,89.435131
-1.875,2,89.440131
-2.5,8,89.458146
